,Experience,Age,Disability,EducationLevel,employment_status,Cluster,Governorate,EducationLevel_Bachelor or above,EducationLevel_Middle Diploma,EducationLevel_Secondary or Below,employment_status_Daily worker,employment_status_Housewife,employment_status_Informal worker,employment_status_Self-employed,employment_status_Unemployed,Governorate_Ajloun,Governorate_Al Aqaba,Governorate_Al Kirk,Governorate_Al Mafraq,Governorate_Amman,Governorate_Balqa,Governorate_Irbid,Governorate_Jarash,Governorate_Maadaba,Governorate_Maan,Governorate_Tafileh,Governorate_Zarqa
761,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
762,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
763,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
764,0,30,No Disability,Secondary or Below,Unemployed,3,Balqa,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
765,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
766,0,50,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
767,0,60,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
768,0,50,No Disability,Secondary or Below,Housewife,3,Maadaba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
769,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
770,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
771,0,30,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
772,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
773,0,30,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
774,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
775,0,60,With disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
776,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777,0,60,No Disability,Secondary or Below,Unemployed,3,Maadaba,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
778,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
779,0,60,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
780,0,50,No Disability,Secondary or Below,Housewife,3,Al Kirk,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
781,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
782,0,50,No Disability,Secondary or Below,Housewife,3,Tafileh,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
783,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
784,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
785,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
786,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
787,0,60,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
788,0,30,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
789,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
790,0,50,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
791,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
792,0,60,With disability,Secondary or Below,Housewife,3,Maadaba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
793,0,50,No Disability,Secondary or Below,Housewife,3,Tafileh,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
794,0,60,No Disability,Secondary or Below,Housewife,3,Al Kirk,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
796,0,60,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
797,0,30,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
798,0,60,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
799,0,50,No Disability,Secondary or Below,Housewife,3,Maadaba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
800,0,60,No Disability,Secondary or Below,Unemployed,3,Jarash,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
801,0,30,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
802,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
803,0,60,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
804,0,30,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
805,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
806,0,60,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
807,0,50,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
808,0,60,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
809,0,60,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
810,0,50,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
811,0,50,No Disability,Secondary or Below,Self-employed,3,Al Kirk,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
812,0,50,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
813,0,60,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
814,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
815,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
816,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
817,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
818,0,30,No Disability,Secondary or Below,Housewife,3,Maadaba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
819,0,60,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
820,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
821,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
822,0,30,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
823,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
824,0,60,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
825,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
826,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
827,0,50,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
828,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
829,0,30,No Disability,Secondary or Below,Unemployed,3,Tafileh,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
830,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
831,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
832,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
833,0,50,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
834,0,50,No Disability,Secondary or Below,Daily worker,3,Amman,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
835,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
836,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
837,0,60,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
838,0,60,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
839,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
840,0,60,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
841,0,30,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
842,0,50,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
843,0,30,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
844,0,50,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
845,0,60,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
846,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
847,0,30,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
848,0,50,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
849,0,30,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
850,0,50,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
851,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
852,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
853,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
854,0,30,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
855,0,50,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
856,0,30,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
857,0,50,No Disability,Secondary or Below,Unemployed,3,Jarash,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
858,0,30,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
859,0,50,No Disability,Secondary or Below,Housewife,3,Al Kirk,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
860,0,30,No Disability,Secondary or Below,Daily worker,3,Amman,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
861,0,50,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
862,0,50,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
863,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
864,0,30,No Disability,Secondary or Below,Daily worker,3,Amman,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
865,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
866,0,30,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
867,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
868,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
869,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
870,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
871,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
872,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
873,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
874,0,30,No Disability,Secondary or Below,Housewife,3,Maadaba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
875,0,60,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
876,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
877,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
878,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
879,0,60,No Disability,Secondary or Below,Housewife,3,Maadaba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
880,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
881,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
882,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
883,0,50,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
884,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
885,0,50,No Disability,Secondary or Below,Unemployed,3,Al Kirk,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
886,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
887,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
888,0,30,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
889,0,50,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
890,0,60,No Disability,Secondary or Below,Housewife,3,Maadaba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
891,0,60,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
892,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
893,0,50,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
894,0,50,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
895,0,50,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
896,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
897,0,60,No Disability,Secondary or Below,Unemployed,3,Balqa,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
898,0,60,No Disability,Secondary or Below,Housewife,3,Maadaba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
899,0,60,No Disability,Secondary or Below,Unemployed,3,Al Mafraq,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
900,0,30,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
901,0,60,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
902,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
903,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
904,0,30,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
905,0,60,No Disability,Secondary or Below,Unemployed,3,Al Kirk,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
906,0,30,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
907,0,60,No Disability,Secondary or Below,Unemployed,3,Balqa,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
908,0,50,With disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
909,0,30,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
910,0,60,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
911,0,30,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
912,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
913,0,60,No Disability,Secondary or Below,Housewife,3,Al Kirk,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
914,0,50,With disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
915,0,30,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
916,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
917,0,60,No Disability,Secondary or Below,Housewife,3,Tafileh,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
918,0,50,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
919,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
920,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
921,0,30,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
922,0,50,No Disability,Secondary or Below,Housewife,3,Al Kirk,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
923,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
924,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
925,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
926,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
927,0,60,With disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
928,0,50,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
929,0,60,No Disability,Secondary or Below,Housewife,3,Al Kirk,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
930,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
931,0,60,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
932,0,60,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
933,0,60,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
934,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
935,0,60,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
936,0,40,No Disability,Secondary or Below,Housewife,2,Maan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
937,0,40,No Disability,Secondary or Below,Unemployed,2,Ajloun,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
938,0,20,No Disability,Secondary or Below,Housewife,2,Ajloun,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
939,0,40,No Disability,Secondary or Below,Housewife,2,Maan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
940,0,40,No Disability,Secondary or Below,Housewife,2,Ajloun,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
941,0,40,No Disability,Secondary or Below,Housewife,2,Ajloun,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
942,0,40,No Disability,Secondary or Below,Unemployed,2,Ajloun,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
943,0,20,No Disability,Secondary or Below,Unemployed,2,Maan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
944,0,20,No Disability,Secondary or Below,Unemployed,2,Ajloun,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
945,0,40,No Disability,Secondary or Below,Housewife,2,Ajloun,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
946,0,40,No Disability,Secondary or Below,Unemployed,2,Maan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
947,0,20,No Disability,Secondary or Below,Housewife,3,Tafileh,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
948,0,40,No Disability,Secondary or Below,Housewife,3,Al Kirk,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
949,0,20,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
950,0,20,No Disability,Secondary or Below,Unemployed,3,Tafileh,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
951,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
